,place_id,name,address,featured_image,reviews,main_category,categories,rating,reviews_per_rating,coordinates,most_popular_times
3362,ChIJlWAMgxdtcC4ROa9CKppQSZQ,baper_sukorejo,"Unnamed Road, Sudagaran, Kebumen, Kec. Sukorejo, Kabupaten Kendal, Jawa Tengah 51363",https://lh5.googleusercontent.com/p/AF1QipPggCgSVnDqzYtZcQPqyTmXCksp3R8O1THqcIhD=w408-h513-k-no,16,Restoran,"[""Restoran""]",4.9,"{""1"": 0, ""2"": 0, ""3"": 1, ""4"": 0, ""5"": 15}","{""latitude"": -7.087002999999999, ""longitude"": 110.038702}",Not Present
3363,ChIJwfv3F1iXdy4Ro81e5MsdT7A,Flora Cafe,"Gg. Selorejo 2, Wire, Sukolilo, Kec. Tuban, Kabupaten Tuban, Jawa Timur 62381",https://lh5.googleusercontent.com/p/AF1QipNr0uJWfdNn6wmpeiDxUGlaMMeNDknGYyfoknRK=w408-h306-k-no,15,Kafe,"[""Kafe""]",4.5,"{""1"": 0, ""2"": 1, ""3"": 1, ""4"": 2, ""5"": 11}","{""latitude"": -6.9032002, ""longitude"": 112.0731563}","[{""hour_of_day"": 20, ""average_popularity"": 56.666666666666664, ""time_label"": ""20.00""}, {""hour_of_day"": 22, ""average_popularity"": 55.166666666666664, ""time_label"": ""22.00""}, {""hour_of_day"": 19, ""average_popularity"": 55.0, ""time_label"": ""19.00""}]"
3364,ChIJF9sKiIgNeC4Rzt1-sb6-C6Y,JaaFiiN Juice,"GCGJ+6RR, BRI jalan majapahit, Mergelo, Kranggan, Kec. Prajurit Kulon, Kota Mojokerto, Jawa Timur 61322",https://lh5.googleusercontent.com/p/AF1QipMahB5S1s8_olddTDX0KOHZdbi1llxCV-ufehQD=w408-h306-k-no,15,Kedai Jus,"[""Kedai Jus""]",4.5,"{""1"": 0, ""2"": 1, ""3"": 1, ""4"": 2, ""5"": 11}","{""latitude"": -7.4743955, ""longitude"": 112.4320181}","[{""hour_of_day"": 15, ""average_popularity"": 44.285714285714285, ""time_label"": ""15.00""}, {""hour_of_day"": 16, ""average_popularity"": 41.42857142857143, ""time_label"": ""16.00""}, {""hour_of_day"": 17, ""average_popularity"": 41.42857142857143, ""time_label"": ""17.00""}]"
3365,ChIJiYqxXZy_eS4RVIWQIvq7hh4,Jadah Bakar Pak Min Madiun,"Jl. Dr. Sutomo, Madiun Lor, Kec. Manguharjo, Kota Madiun, Jawa Timur 63122",https://lh5.googleusercontent.com/p/AF1QipN8jg3KYBgKfjN5IfwsuQcUoYu1e88-UABKkC8=w408-h545-k-no,15,Restoran,"[""Restoran""]",4.8,"{""1"": 0, ""2"": 0, ""3"": 1, ""4"": 1, ""5"": 13}","{""latitude"": -7.619891, ""longitude"": 111.5245388}",Not Present
3366,ChIJNRL-qKqfeC4RlPmn09wG7tk,Javaz Juice,"Jl. Banurejo A No.52, RT.03/RW.01, Kepanjen, Kec. Kepanjen, Kabupaten Malang, Jawa Timur 65163",https://lh5.googleusercontent.com/p/AF1QipMrM2sjsPR5x-Ycd4k8FL2u-jhfyCRx-_kd06fm=w408-h306-k-no,15,Kedai Jus,"[""Kedai Jus"", ""Kedai Salad""]",5.0,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 15}","{""latitude"": -8.1284172, ""longitude"": 112.57245499999999}","[{""hour_of_day"": 17, ""average_popularity"": 51.42857142857143, ""time_label"": ""17.00""}, {""hour_of_day"": 16, ""average_popularity"": 45.285714285714285, ""time_label"": ""16.00""}, {""hour_of_day"": 10, ""average_popularity"": 45.142857142857146, ""time_label"": ""10.00""}]"
3367,ChIJo12bCTLteC4RLBwbjEUTD6Q,KANE FOOD & DRINK,"V6V3+CWH, Jl. Resowijoyo, Sekardangan, Papungan, Kec. Kanigoro, Kabupaten Blitar, Jawa Timur 66171",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=thhldIIV9BdZ4WuHLvdLZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.59343&pitch=0&thumbfov=100,15,Restoran,"[""Restoran""]",4.7,"{""1"": 0, ""2"": 0, ""3"": 1, ""4"": 2, ""5"": 12}","{""latitude"": -8.106444399999999, ""longitude"": 112.2048705}","[{""hour_of_day"": 20, ""average_popularity"": 45.42857142857143, ""time_label"": ""20.00""}, {""hour_of_day"": 22, ""average_popularity"": 45.285714285714285, ""time_label"": ""22.00""}, {""hour_of_day"": 21, ""average_popularity"": 41.714285714285715, ""time_label"": ""21.00""}]"
3368,ChIJcdM3K2Pl2S0RnXHdIZDduf4,KOBESSA Cafe,"Jl. Dr. Setia Budi No.9, Gudang, Kolor, Kec. Kota Sumenep, Kabupaten Sumenep, Jawa Timur 69417",https://lh5.googleusercontent.com/p/AF1QipP7bv9DXO-p6lHlli2Yfl8gvSdOorTEaYQrb1ZA=w517-h240-k-no,15,Dapur Umum,"[""Dapur Umum""]",3.7,"{""1"": 1, ""2"": 1, ""3"": 3, ""4"": 7, ""5"": 3}","{""latitude"": -7.0135027, ""longitude"": 113.8620048}","[{""hour_of_day"": 16, ""average_popularity"": 32.285714285714285, ""time_label"": ""16.00""}, {""hour_of_day"": 17, ""average_popularity"": 31.285714285714285, ""time_label"": ""17.00""}, {""hour_of_day"": 15, ""average_popularity"": 22.142857142857142, ""time_label"": ""15.00""}]"
3369,ChIJNT8KawC9eS4RPPgCCwhrvJ8,Kedai Soekamti,"Jl. Puspo Warno No.55, Sogaten, Kec. Manguharjo, Kota Madiun, Jawa Timur 63136",https://lh5.googleusercontent.com/p/AF1QipOO9KP2wCY4YFAG68ffLhLxgpfTGuCXUfidQXjZ=w426-h240-k-no,15,Restoran,"[""Restoran"", ""Kedai Kopi"", ""Restoran Steak""]",4.7,"{""1"": 0, ""2"": 0, ""3"": 1, ""4"": 3, ""5"": 11}","{""latitude"": -7.604162, ""longitude"": 111.5232106}",Not Present
3371,ChIJETNUfpfteC4RAO47vTEw3-k,Khavego Food and Drink,"Jl. Ir. Soekarno No.58, Sentul, Kec. Sananwetan, Kota Blitar, Jawa Timur 66113",https://lh5.googleusercontent.com/p/AF1QipPuaNqXP6d6hRRI2sxdu2v8M8AIwjP5De2UpSLN=w408-h544-k-no,15,Kedai Kopi,"[""Kedai Kopi""]",4.5,"{""1"": 0, ""2"": 0, ""3"": 2, ""4"": 3, ""5"": 10}","{""latitude"": -8.0907053, ""longitude"": 112.1734666}","[{""hour_of_day"": 21, ""average_popularity"": 57.0, ""time_label"": ""21.00""}, {""hour_of_day"": 20, ""average_popularity"": 55.714285714285715, ""time_label"": ""20.00""}, {""hour_of_day"": 22, ""average_popularity"": 49.285714285714285, ""time_label"": ""22.00""}]"
3372,ChIJKbKg62n4eS4RS_XYHX-Y5PI,Pasar Baru Gondang,"Unnamed Road, 57254, Badran, Gondang, Kec. Gondang, Kabupaten Sragen, Jawa Tengah 57254",https://lh5.googleusercontent.com/p/AF1QipPqq5JpdhSPW1UMg1I-T06Oq7vmm499VHTHAQxp=w408-h544-k-no,15,Rumah Makan,"[""Rumah Makan""]",4.3,"{""1"": 1, ""2"": 1, ""3"": 0, ""4"": 3, ""5"": 10}","{""latitude"": -7.4044884, ""longitude"": 111.1162762}",Not Present
3373,ChIJqRd1Pn-Xdy4RjwuPD6QOCj0,Terlanjur Nyaman Tuban,"Jl. Lukman Hakim No.31, Doromukti, Kec. Tuban, Kabupaten Tuban, Jawa Timur 62316",https://lh5.googleusercontent.com/p/AF1QipMgG7zkNat5rCEB7I8GotbCHpJYcpXbUdAl8nsD=w408-h544-k-no,15,Kafe,"[""Kafe""]",4.7,"{""1"": 0, ""2"": 0, ""3"": 1, ""4"": 3, ""5"": 11}","{""latitude"": -6.900728, ""longitude"": 112.05948459999999}","[{""hour_of_day"": 9, ""average_popularity"": 35.714285714285715, ""time_label"": ""09.00""}, {""hour_of_day"": 19, ""average_popularity"": 34.285714285714285, ""time_label"": ""19.00""}, {""hour_of_day"": 8, ""average_popularity"": 32.857142857142854, ""time_label"": ""08.00""}]"
3374,ChIJvceZq9ENeC4RPWQ5eqEZqwM,Warkop KayooN,"Jl. Pekayon No.58a, Mergelo, Kranggan, Kec. Prajurit Kulon, Kota Mojokerto, Jawa Timur 61321",https://lh5.googleusercontent.com/p/AF1QipPSh005mB9uXN2TsfbuTfGuHTqT5pPm4C3gM6Lq=w408-h725-k-no,15,Kedai Kopi,"[""Kedai Kopi""]",4.9,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 2, ""5"": 13}","{""latitude"": -7.483294399999999, ""longitude"": 112.431427}","[{""hour_of_day"": 9, ""average_popularity"": 38.57142857142857, ""time_label"": ""09.00""}, {""hour_of_day"": 19, ""average_popularity"": 37.142857142857146, ""time_label"": ""19.00""}, {""hour_of_day"": 8, ""average_popularity"": 35.714285714285715, ""time_label"": ""08.00""}]"
3375,ChIJzTk5EI43eC4RHDywYtLAcMI,Warung Kopi Mak Par,"FX8P+6VC, Balong Rejo, Balonggebang, Kec. Gondang, Kabupaten Nganjuk, Jawa Timur 64451",https://lh5.googleusercontent.com/p/AF1QipONgp0uKE-d_UjE8Cat_qtddqQrNxv65UTwTJDO=w422-h240-k-no,15,Kafe,"[""Kafe""]",4.4,"{""1"": 0, ""2"": 0, ""3"": 4, ""4"": 1, ""5"": 10}","{""latitude"": -7.534428699999999, ""longitude"": 111.98712979999999}",Not Present
3376,ChIJN9wnQo0ZeS4R7_bzpdkzRuk,Wheeler Coffee,"Jl. Patimura No.37, RT.24/RW.3, Klojen, Kec. Klojen, Kota Malang, Jawa Timur 65111",https://lh5.googleusercontent.com/p/AF1QipOEMz0EyzZkKaIND2fVL6dx0RJJI3SfYcelSJoy=w408-h272-k-no,15,Kedai Kopi,"[""Kedai Kopi"", ""Kafe""]",4.9,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 1, ""5"": 14}","{""latitude"": -7.973019799999999, ""longitude"": 112.6347849}",Not Present
